urlKey,condition,gender,brand,primaryTitle,retailPrice,releaseDate,days_since_release,gender_men,gender_women,gender_infant,gender_preschool,gender_toddler,gender_unisex,brand_ASICS,brand_Nike,brand_Jordan,brand_New Balance,brand_adidas,averagePrice_Dead_Stock,averagePrice_Annual_Statistics,salesCount_Annual,color1,condition_New,thumbUrl,size,lastSale
adidas-crazy-8-black-white-2023,New,men,adidas,adidas Crazy 8,140.0,2023-08-15,252.0,True,False,False,False,False,False,False,False,False,False,True,101,101,645,Core Black,True,https://images.stockx.com/images/adidas-Crazy-8-Black-White-2023-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1696864247,9.5,85.0
nike-air-max-97-se-chenille-swoosh-pink-foam-womens,New,women,Nike,Nike Air Max 97 SE,180.0,2023-04-03,386.0,False,True,False,False,False,False,False,True,False,False,False,108,108,283,White,True,https://images.stockx.com/images/Nike-Air-Max-97-SE-Chenille-Swoosh-Pink-Foam-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1698242861,11.0,117.0
air-jordan-1-mid-light-smoke-grey-2022-ps,New,preschool,Jordan,Jordan 1 Mid,65.0,2022-01-03,841.0,False,False,False,True,False,False,False,False,True,False,False,91,91,564,Light Smoke Grey,True,https://images.stockx.com/images/Air-Jordan-1-Mid-Light-Smoke-Grey-2022-PS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1652209621,8.0,115.0
nike-sb-dunk-high-momofuku,New,men,Nike,Nike SB Dunk High,110.0,2017-06-23,2496.0,True,False,False,False,False,False,False,True,False,False,False,384,384,17,Black,True,https://images.stockx.com/images/Nike-SB-Dunk-High-Momofuku-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607647834,9.0,225.0
adidas-ultra-boost-10-georgia-tech,New,unisex,adidas,adidas Ultra Boost 1.0,200.0,2022-08-29,603.0,False,False,False,False,False,True,False,False,False,False,True,159,159,9,Cloud White,True,https://images.stockx.com/images/adidas-Ultra-Boost-10-Georgia-Tech.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660682143,11.0,158.0
nike-air-more-uptempo-rough-green,New,men,Nike,Nike Air More Uptempo,160.0,2022-04-12,742.0,True,False,False,False,False,False,False,True,False,False,False,123,123,270,Black,True,https://images.stockx.com/images/Nike-Air-More-Uptempo-Rough-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1649274805,8.5,118.0
air-jordan-11-retro-space-jam-2016-gs,New,child,Jordan,Jordan 11 Retro,170.0,2016-12-10,2691.0,False,False,False,False,False,False,False,False,True,False,False,255,255,148,Black,True,https://images.stockx.com/images/Air-Jordan-11-Retro-Space-Jam-2016-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607053025,5.5,146.0
air-jordan-1-low-cardinal-red,New,men,Jordan,Jordan 1 Low,100.0,2022-03-29,756.0,True,False,False,False,False,False,False,False,True,False,False,122,122,1070,Cardinal Red,True,https://images.stockx.com/images/Air-Jordan-1-Low-Cardinal-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1649427431,7.5,112.0
air-jordan-11-retro-72-10-td,New,toddler,Jordan,Jordan 11 Retro,70.0,2015-12-12,3055.0,False,False,False,False,True,False,False,False,True,False,False,158,158,12,Black,True,https://images.stockx.com/images/Air-Jordan-11-Retro-72-10-TD-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607058322,9.5,138.0
nike-kd-trey-5-v-warriors,New,men,Nike,Nike KD Trey 5 V,90.0,2017-10-01,2396.0,True,False,False,False,False,False,False,True,False,False,False,0,0,0,Royal Blue,True,https://images.stockx.com/images/Nike-KD-Trey-5-V-Warriors.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1627415635,8.5,89.0
nike-air-max-penny-1-black-faded-spruce-anthracite-dark-pony,New,men,Nike,Nike Air Max Penny 1,180.0,2022-10-29,542.0,True,False,False,False,False,False,False,True,False,False,False,110,110,473,Black,True,https://images.stockx.com/images/Nike-Air-Max-Penny-1-Black-Faded-Spruce-Anthracite-Dark-Pony-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1676376326,9.5,119.0
adidas-ultra-boost-dna-grey-silver,New,men,adidas,adidas Ultra Boost DNA,180.0,2019-12-10,1596.0,True,False,False,False,False,False,False,False,False,False,True,151,151,15,Grey Five,True,https://images.stockx.com/images/adidas-Ultra-Boost-DNA-Grey-Silver-Product.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1686755759,5.0,104.0
nike-lebron-7-nfw-red-carpet-2019,New,men,Nike,Nike LeBron 7 NFW,200.0,2019-10-29,1638.0,True,False,False,False,False,False,False,True,False,False,False,142,142,63,White,True,https://images.stockx.com/images/Nike-LeBron-7-NFW-Red-Carpet-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1614787894,13.0,185.0
air-jordan-1-low-se-light-graphite-vivid-orange,New,men,Jordan,Jordan 1 Low SE,120.0,2023-08-29,238.0,True,False,False,False,False,False,False,False,True,False,False,108,108,1131,Black,True,https://images.stockx.com/images/Air-Jordan-1-Low-SE-Light-Graphite-Vivid-Orange-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1696021684,10.5,264.0
nike-dunk-low-disrupt-black-white-w,New,women,Nike,Nike Dunk Low,110.0,2020-09-04,1327.0,False,True,False,False,False,False,False,True,False,False,False,233,233,27,Summit White,True,https://images.stockx.com/images/Nike-Dunk-Low-Disrupt-Black-White-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1671022626,11.0,313.0
nike-air-bakin-posite-metallic-pewter,New,men,Nike,Nike Air Bakin Posite,225.0,2017-11-28,2338.0,True,False,False,False,False,False,False,True,False,False,False,315,315,10,Metallic Pewter,True,https://images.stockx.com/images/Nike-Air-Bakin-Posite-Metallic-Pewter-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607663049,12.0,277.0
nike-delta-force-vulc-sb-white-thunder-blue,New,men,Nike,Nike Delta Force Vulc SB,55.0,2020-06-29,1394.0,True,False,False,False,False,False,False,True,False,False,False,121,121,83,White,True,https://images.stockx.com/images/Nike-Delta-Force-Vulc-SB-White-Thunder-Blue.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1642460074,8.0,114.0
adidas-harden-vol-5-futurenatural-core-black,New,men,adidas,adidas Harden Vol. 5,130.0,2021-01-31,1178.0,True,False,False,False,False,False,False,False,False,False,True,104,104,108,Black,True,https://images.stockx.com/images/adidas-Harden-Vol-5-Futurenatural-Core-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1702416931,7.0,105.0
air-jordan-1-low-se-black-metallic-silver-w,New,women,Jordan,Jordan 1 Low SE,90.0,2021-02-19,1159.0,False,True,False,False,False,False,False,False,True,False,False,171,171,298,Black,True,https://images.stockx.com/images/Air-Jordan-1-Low-SE-Black-Metallic-Silver-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1620058843,4.0,139.0
nike-kd-10-black-white-gs,New,child,Nike,Nike KD 10,130.0,2018-02-01,2273.0,False,False,False,False,False,False,False,True,False,False,False,0,0,0,Black,True,https://images.stockx.com/images/Nike-KD-10-Black-White-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626900430,5.0,60.0
adidas-dame-7-jam-fest,New,men,adidas,adidas Dame 7,110.0,2021-04-17,1102.0,True,False,False,False,False,False,False,False,False,False,True,101,101,16,Signal Cyan,True,https://images.stockx.com/images/adidas-Dame-7-Jam-Fest-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1635519909,15.0,100.0
adidas-ultra-boost-light-triple-black,New,men,adidas,adidas Ultra Boost Light,190.0,2024-01-03,111.0,True,False,False,False,False,False,False,False,False,False,True,95,95,95,Core Black,True,https://images.stockx.com/images/adidas-Ultra-Boost-Light-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1707760097,4.0,75.0
adidas-pureboost-dpr-tan,New,men,adidas,adidas PureBoost DPR,150.0,2017-05-18,2532.0,True,False,False,False,False,False,False,False,False,False,True,0,0,0,Grey,True,https://images.stockx.com/images/Adidas-PureBoost-DPR-Tan-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626898944,11.0,78.0
new-balance-997s-shoe-palace-great-white-teal-toe,New,men,New Balance,New Balance 997S,120.0,2020-11-05,1265.0,True,False,False,False,False,False,False,False,False,True,False,417,417,11,Black,True,https://images.stockx.com/images/New-Balance-997S-Shoe-Palace-Great-White-Teal-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1611081958,11.0,385.0
adidas-dame-8-extply-lucid-lemon,New,men,adidas,adidas Dame 8 EXTPLY,130.0,2023-09-01,235.0,True,False,False,False,False,False,False,False,False,False,True,141,141,55,Lucid Lemon,True,https://images.stockx.com/images/adidas-Dame-8-EXTPLY-Lucid-Lemon.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1693381280,9.0,119.0
adidas-crazy-1-regal-purple,New,men,adidas,adidas Crazy 1,150.0,2022-12-03,507.0,True,False,False,False,False,False,False,False,False,False,True,156,156,25,Regal Purple,True,https://images.stockx.com/images/adidas-Crazy-1-Regal-Purple-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1675337739,9.5,99.0
nike-air-max-270-g-black-white,New,men,Nike,Nike Air Max 270 Golf,150.0,2020-07-17,1376.0,True,False,False,False,False,False,False,True,False,False,False,84,84,400,Black,True,https://images.stockx.com/images/Nike-Air-Max-270-G-Black-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1623167856,11.5,120.0
adidas-samba-decon-white-black-gum,New,men,adidas,adidas Samba Decon,150.0,2023-08-25,242.0,True,False,False,False,False,False,False,False,False,False,True,157,157,182,Cloud White,True,https://images.stockx.com/images/adidas-Samba-Decon-White-Black-Gum-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1707426631,8.0,160.0
asics-gel-lyte-iii-reigning-champs-indian-ink,New,men,ASICS,ASICS Gel-Lyte III,150.0,2016-02-20,2985.0,True,False,False,False,False,False,True,False,False,False,False,211,211,2,Indian Ink,True,https://images.stockx.com/images/Asics-Gel-Lyte-III-Reigning-Champ-Indian-Ink-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607653966,6.5,162.0
adidas-samba-consortium-cup-nice-kicks,New,men,adidas,adidas Samba,130.0,2023-11-15,160.0,True,False,False,False,False,False,False,False,False,False,True,170,170,79,Talc,True,https://images.stockx.com/images/adidas-Samba-Consortium-Cup-Nice-Kicks-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1705353020,8.5,154.0
nike-air-foamposite-one-copper-2017-gs,New,child,Nike,Nike Air Foamposite One,180.0,2017-04-20,2560.0,False,False,False,False,False,False,False,True,False,False,False,181,181,3,Metallic Copper,True,https://images.stockx.com/images/Nike-Air-Foamposite-One-Copper-2017-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1614778699,4.5,245.0
air-jordan-1-retro-high-og-washed-pink-ps,New,preschool,Jordan,Jordan 1 Retro High OG,85.0,2023-04-22,367.0,False,False,False,True,False,False,False,False,True,False,False,99,99,1001,Atmosphere,True,https://images.stockx.com/images/Air-Jordan-1-Retro-High-OG-Washed-Pink-PS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1685985749,8.0,148.0
nike-kd-15-psychic-purple,New,men,Nike,Nike KD 15,150.0,2022-08-10,622.0,True,False,False,False,False,False,False,True,False,False,False,246,246,455,Psychic Purple,True,https://images.stockx.com/images/Nike-KD-15-Psychic-Purple-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1658929332,13.0,209.0
adidas-samba-team-arsenal,New,men,adidas,adidas Samba Team,100.0,2022-10-13,558.0,True,False,False,False,False,False,False,False,False,False,True,151,151,177,Team Power Red,True,https://images.stockx.com/images/adidas-Samba-Team-Arsenal.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1665412776,11.5,232.0
nike-blazer-mid-peace-love-basketball,New,men,Nike,Nike Blazer Mid,95.0,2020-10-01,1300.0,True,False,False,False,False,False,False,True,False,False,False,94,94,6,Black,True,https://images.stockx.com/images/Nike-Blazer-Mid-Peace-Love-Basketball-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1609445063,13.0,78.0
adidas-don-issue-1-stealth-spider-man,New,men,adidas,adidas D.O.N. Issue #1,100.0,2019-08-01,1727.0,True,False,False,False,False,False,False,False,False,False,True,113,113,16,Core Black,True,https://images.stockx.com/images/adidas-DON-Issue-1-Stealth-Spider-Man-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606936109,12.5,111.0
asics-gel-lyte-iii-end-wasabi-2,New,men,ASICS,ASICS Gel-Lyte III,140.0,2018-03-08,2238.0,True,False,False,False,False,False,True,False,False,False,False,232,232,1,Green Gecko,True,https://images.stockx.com/images/ASICS-Gel-Lyte-III-End-Wasabi-2-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1654264364,5.5,176.0
nike-lebron-15-low-light-bone,New,men,Nike,Nike LeBron 15 Low,150.0,2018-03-31,2215.0,True,False,False,False,False,False,False,True,False,False,False,237,237,4,Light Bone,True,https://images.stockx.com/images/Nike-LeBron-15-Low-Light-Bone-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607665206,4.5,77.0
adidas-gazelle-wonder-white-green-gum-womens,New,women,adidas,adidas Gazelle,100.0,2023-05-19,340.0,False,True,False,False,False,False,False,False,False,False,True,194,194,225,Wonder White,True,https://images.stockx.com/images/adidas-Gazelle-Wonder-White-Green-Gum-Womens.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1695232413,6.5,98.0
new-balance-327-wheat-field-red-clay,New,men,New Balance,New Balance 327,100.0,2022-05-02,722.0,True,False,False,False,False,False,False,False,False,True,False,138,138,79,Wheat Field,True,https://images.stockx.com/images/New-Balance-327-Wheat-Field-Red-Clay-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1662036025,4.0,75.0
adidas-nmd-r1-chinese-new-year-2019,New,men,adidas,adidas NMD R1,170.0,2019-01-19,1921.0,True,False,False,False,False,False,False,False,False,False,True,0,0,0,Core Black,True,https://images.stockx.com/images/adidas-NMD-R1-Chinese-New-Year-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607673211,12.5,151.0
nike-air-max-plus-violet-dust-high-voltage-womens,New,women,Nike,Nike Air Max Plus,180.0,2023-09-18,218.0,False,True,False,False,False,False,False,True,False,False,False,106,106,91,Violet Dust High Voltage,True,https://images.stockx.com/images/Nike-Air-Max-Plus-Violet-Dust-High-Voltage-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1696349553,4.5,25.0
new-balance-327-storm-blue-deep-sea-w,New,women,New Balance,New Balance 327,100.0,2021-07-07,1021.0,False,True,False,False,False,False,False,False,False,True,False,98,98,18,Turqoise,True,https://images.stockx.com/images/New-Balance-327-Storm-Blue-Deep-Sea-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1700514435,7.0,157.0
adidas-nmd-r1-stlt-stealth-pack-noble-green,New,men,adidas,adidas NMD R1 STLT,140.0,2018-07-01,2123.0,True,False,False,False,False,False,False,False,False,False,True,157,157,2,Core Black,True,https://images.stockx.com/images/adidas-NMD-R1-STLT-Stealth-Pack-Noble-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1701880052,13.0,125.0
adidas-nmd-r1-marimekko-w,New,women,adidas,adidas NMD R1,140.0,2021-06-15,1043.0,False,True,False,False,False,False,False,False,False,False,True,114,114,12,Core Black,True,https://images.stockx.com/images/adidas-NMD-R1-Marimekko-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1702588121,7.0,164.0
nike-air-max-90-white-teal-nebula-womens,New,women,Nike,Nike Air Max 90,130.0,2023-08-10,257.0,False,True,False,False,False,False,False,True,False,False,False,85,85,12,White,True,https://images.stockx.com/images/Nike-Air-Max-90-White-Teal-Nebula-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1707810480,5.0,79.0
adidas-superstar-americana,New,men,adidas,adidas Superstar,72.0,2020-10-01,1300.0,True,False,False,False,False,False,False,False,False,False,True,104,104,24,Footwear White,True,https://images.stockx.com/images/adidas-Superstar-Americana.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626900042,12.5,100.0
nike-air-max-2021-triple-black,New,men,Nike,Nike Air Max 2021,160.0,2021-09-24,942.0,True,False,False,False,False,False,False,True,False,False,False,117,117,365,Black,True,https://images.stockx.com/images/Nike-Air-Max-2021-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1641482812,8.5,155.0
nike-dunk-low-dark-team-red-gs,New,child,Nike,Nike Dunk Low,90.0,2024-01-02,112.0,False,False,False,False,False,False,False,True,False,False,False,61,61,53,Dark Team Red,True,https://images.stockx.com/images/Nike-Dunk-Low-Dark-Team-Red-GS.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1704428588,5.5,61.0
nike-air-vapormax-plus-midnight-navy,New,men,Nike,Nike Air VaporMax Plus,200.0,2020-10-27,1274.0,True,False,False,False,False,False,False,True,False,False,False,271,271,5,Midnight Navy,True,https://images.stockx.com/images/Nike-Air-VaporMax-Plus-Midnight-Navy.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1642460006,11.0,350.0
nike-air-force-1-low-07-essential-white-black-paisley-w,New,women,Nike,Nike Air Force 1 Low '07 Essential,100.0,2021-12-29,846.0,False,True,False,False,False,False,False,True,False,False,False,130,130,354,White,True,https://images.stockx.com/images/Nike-Air-Force-1-Low-07-Essential-White-Black-Paisley-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1647268385,6.5,104.0
air-jordan-1-mid-xq-white-black-sport-red,New,men,Jordan,Jordan 1 Mid XQ,135.0,2022-01-15,829.0,True,False,False,False,False,False,False,False,True,False,False,146,146,233,White,True,https://images.stockx.com/images/air-jordan-1-mid-xq-white-black-sport-red.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1667334203,7.0,114.0
new-balance-574-green-white-2022,New,men,New Balance,New Balance 574,85.0,2022-09-01,600.0,True,False,False,False,False,False,False,False,False,True,False,109,109,33,Green,True,https://images.stockx.com/images/New-Balance-574-Green-White-2022-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1709327415,11.5,124.0
